video_id,comment
MieBlLblZxQ,"[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=28"">00:28</a>] Dokter Tirta: Insight Kesehatan<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=82"">01:22</a>] Kesibukan Dokter Tirta<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=147"">02:27</a>] Dokter Review Produk Skincare<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=249"">04:09</a>] Konflik IDI &amp; Menkes<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=517"">08:37</a>] Permasalahan Dokter &amp; Skincare<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=555"">09:15</a>] Dermatologis vs. Dokter Estetik<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=959"">15:59</a>] Aturan Dokter &amp; Penjualan Produk<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=1051"">17:31</a>] Etika Kedokteran &amp; Penjualan Obat<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=1259"">20:59</a>] Facial, Pemutihan Kulit, &amp; Genetik<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=1328"">22:08</a>] Sumpah Dokter &amp; Sejawat<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=1629"">27:09</a>] Sistem Medis Indonesia &amp; Pengawasan<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=1878"">31:18</a>] Gratifikasi &amp; Kerja Sama Farmasi<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=1983"">33:03</a>] Alasan Dokter Tirta Tak Praktik<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=2481"">41:21</a>] Sumpah Dokter &amp; Kode Etik<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=2557"">42:37</a>] Tarif Dokter &amp; Integritas<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=2749"">45:49</a>] Pendapat Dokter Tirta: Memperkaya Diri<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=3042"">50:42</a>] Masalah Skincare: Tip of Iceberg<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=3184"">53:04</a>] Privilage &amp; Kritik Dunia Medis<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=3487"">58:07</a>] Inkompetensi dalam Dunia Kedokteran<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=3623"">01:00:23</a>] Inkompetensi &amp; Buta Warna<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=3683"">01:01:23</a>] Penyebab &amp; Solusi Inkompetensi<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4028"">01:07:08</a>] Barrier Entry Kedokteran<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4384"">01:13:04</a>] Tips Menganalisa Dokter Kompeten<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4481"">01:14:41</a>] Inkompetensi &amp; Pengalaman Pribadi<br>[<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4649"">01:17:29</a>] Kesimpulan &amp; Harapan Perubahan<br><br>— Generated by Tandai"
MieBlLblZxQ,@@trytandai Muito Obrigado
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4472"">1:14:32</a>"
MieBlLblZxQ,"Cokiiiii bestttttttttt bangett….. karena udah muakkk yg memanggil dokter tirta hanya untuk tanya tentang kesehatan, cara diet, yahh pokoknya yg seputar itu…. Kita juga mau ambil ilmu yg lain yg dimiliki dokter tirta. Dan boom ilmunya keluar semua….. gokil abissss dahhh…🔥🔥🔥"
MieBlLblZxQ,Fakultas Kedokteran
MieBlLblZxQ,"Dosennya bilang jadi dokter harus ikhlas tapi punya barang mewah. Mungkin dokter itu sumber utama kekayaannya bisnis atau investasi yang sukses, dan jadi dokter sebagai sedekah atau amal baik ?"
MieBlLblZxQ,Mantulll
MieBlLblZxQ,"Ngeliat ini jadi inget dulu pas kecil, waktu itu tipes, udah muntaber parah, berobat ke salah satu rumah sakit swasta di bekasi timur, kita masuk ke dokter spesialis anak.  bilang aja Dokter 1, mungkin karena dia pasiennya banyak,atau gimana gatau masuk ruangan cuma diperiksa sebentar langsung keluar rawat jalan katanya belum terlalu parah, padahal saya waktu itu buat bangun jalan aja udah pusing banget, muntaber parah juga, rasanya juga udah dehidrasi, besoknya saya balik lagi ke rumah sakit tsb, ganti dokter , panggil aja dokter 2, saya langsung di rawat inap, langsung tes darah, ketemu langsung penyakitnya, nungguin saya sampai hasil tes darah keluar, sampai dapet kamar 😅, emang kayaknya beda rasanya dokter yang melayani sepenuh hati nganggap pasien sebagai costumer, dan dokter yang menganggap kita cuma sebagai pasien 😅"
MieBlLblZxQ,Melihat ini membuat ku semakin ingin jadi kaya trus minggat dari Indonesia dan membuat anak cucuku jadi dokter di LN
MieBlLblZxQ,Ini podcast yang ditoton sampai beres dan seru sekali. Terima kasih!
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=2550"">42:30</a><br>&quot;bahasa mu susah cuk!!&quot; kata cipeng ke coki"
MieBlLblZxQ,mantapp
MieBlLblZxQ,Ngakak habis😂
MieBlLblZxQ,"USTADZ USTADZAH DI ISLAM JUGA GITU : &quot;gapapa hidup susah di dunia, asal nanti di akhirat kita senang masuk surga, jangan terlalu mengejar dunia, jangan mengejar harta duniawi, hidup harus banyak bersyukur&quot; 😂😂😂😂😂 <br>EH DIA PULANG PERGI KE LOKASI CERAMAH NAIK MOBIL MEWAH, CINCIN EMAS BERKILO KILO DI JARI TANGAN, TAS GUCCI, AMPLOP BAYARAN 10 JUTA KEATAS UNTUK SESI CERAMAH 1 JAM AJA.😂😂😂😂"
MieBlLblZxQ,k
MieBlLblZxQ,Chapter brp bang?
MieBlLblZxQ,Saya tantang vidio Malaka sepanjang apa dengan dr tirta
MieBlLblZxQ,"Menit ke <a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=5503"">1:31:43</a>,  memang dokter tirta terlalu pintar kalau di undang podcas bertanya hal receh.. Bersyukur malaka undang dokter tirta"
MieBlLblZxQ,kurang lamaaa
MieBlLblZxQ,nice
MieBlLblZxQ,Buka praktik lah dok
MieBlLblZxQ,"&quot;Ketawa ketawa stroke, &quot;"
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4068"">1:07:48</a> Liat dokter dokter di YouTube, medsos kayaknya asik, Humbble, aktif ngomong, terbuka, gapelit ilmu, ga ketus. Tapi dokter sesungguhnya yang di rumah sakit ketus, cuek, sombong, tertutup, tidak ramah, kayak t4i kalau kasarnya bilang. Jangankan dokter spesialis, staff yang mengurus berkas, pendaftaran, rawat inap, sudah mendarah daging sebelas duabelas. Giliran yang muka cina, pake kacamata pelayanan nya lembut, nada bicaranya rendah &quot;ada yang bisa saya bantu buu/paak&quot; gue pengen tau, sebenernya kalian mandang pasien itu gimana sih? (Brengsek semua, kyak harus didobrak revolusi atau bagaimana gitu!) Itulah kenapa masyarakat Indonesia masih lebih memilih berobat kepada dukun, alternatif yang lebih lebih murah, karena ga bisa berobat keluar negeri, alhasil pelarian mereka semua lari ke alternatif dan disamping itu, disana lebih terbuka, ga pelit ilmu, aktif ngomong layaknya seperti keluarga yang gaada kesetaraan gelar, gaada keterbatasan bicara dan lain lain. Jadi kalau ada masyarakat yang anti kepada dokter, anti rumah sakit, jangan salahkan masyarakatnya. Justru anda sendiri lah para dokter yang seharusnya refleksi diri (NGACA/EVALUASI)."
MieBlLblZxQ,"pembahasan nya menarik, tapik audio nya kadang kecil banget dan sangat mengganggu ketika pada ketawa dan suara nya besar banger, jadi ga di dengerin sampe akhir karena kurang nyaman"
MieBlLblZxQ,yang dimaksud dr Tirta punya start up jual supplemen itu dr Mesty ya?
MieBlLblZxQ,Iya angk 99 cenderung idealis
MieBlLblZxQ,"Molen: <a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=3386"">56:26</a><br>Tahu 1: <a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4265"">1:11:05</a><br>Tahu 2: <a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4435"">1:13:55</a>"
MieBlLblZxQ,Salfok sama kemeja dr tirta spill dong😅😅
MieBlLblZxQ,bung ferry masih menyimpan beribu pertanyaan yg belum keluar
MieBlLblZxQ,"Gigi geraham bawah pernah dicabut dengan alasan bisa mengganggu pencabutan gigi geraham bungsu yang impaksi <br><br>Padahal belum nekrosis, dan dokter gigi di RS lain kasih opsi lain.<br><br>Akhirnya dicabut 2 gigi (geraham impaksi dan yang di depannya), karena posisi sudah di atas kamar operasi.<br><br>Itu rumah sakit pemerintah, besar.<br><br>Kalau kita gak punya pengetahuan di kesehatan, kita bisa semudah itu &quot;diperdaya&quot; oknum dokter."
MieBlLblZxQ,Gw baru sempet nonton ini lucu sih wkwkwk😂 kenapa lucu? Mereka berdua bisa bisanya ngerokok di hadapan dokter yang jelas jelas dimana setiap dokter kan menyarankan setiap orang untuk tidak merokok 😂 dan mereka dengan santai merokok depan dokter 😭
MieBlLblZxQ,"@@mangagus8931 bang aku jg baru nonton nih, tapi kurang dapet konteksnya, yang dibahas skincare2 itu yang mana ya?"
MieBlLblZxQ,Oknum metrep farmasi sama dokter ....hingga saat ini masih ada.
MieBlLblZxQ,Andaikan dokter di Indonesia mind mapnya n mindset nya kaya dr. Tirta
MieBlLblZxQ,Bosok cook cook wkwkwkwk
MieBlLblZxQ,"Gua buta warna parsial,😢"
MieBlLblZxQ,"Temen2 gw sma itu masuk ke fakultas kedokteran. Pas semesteran gw tanya IP nya 2.5 - 2.8<br>Bukan gw mau jelekin temen, tapi bayangkan banyak juga diluar sana dokter2 dengan IPK segitu. Dan mendiagnosa penyakit anda. Brrrrr"
MieBlLblZxQ,"Dana2 pendidikan banyak yang disunat, sebenarnya biaya pendidikan udah banyak bantuan tapi banyak yang disunat sama oknum, dan ada beasiswa yang ga tepat sasaran."
MieBlLblZxQ,"untuk tim malaka, mohon suara videonya bisa lebih stabil, ketika ngomong suaranya kecil sekali, pas teriak terlalu kuat 😢"
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=800"">13:20</a> Kelihatan Ferry ini nggak pinter, nggak dalam, cuma modal pride dan nyolot. <br><br>Dr. Tirta udah nyinggung orang ‘pinter’ ketemu orang ‘pinter’ maksud orang ego tinggi nggak mau dengerin."
MieBlLblZxQ,Sound mixingnya jelek bgt njirrr
MieBlLblZxQ,"Baru kemaren lihat podcast soal Antara Penyanyi dan Musisi, sekarang lihat podcast soal dokter dan bisnis kedokteran... <br>dan sama-sama permasalahanya ada kaitanya dengan Gov.   😢😢😢"
MieBlLblZxQ,next kalo ada budget bisa ganti mic bg. soalnya narasumber gerak dikit suaranya mengecil
MieBlLblZxQ,Okey nya Fery ganggu
MieBlLblZxQ,wifi di rumah sakit jelek wkwkwk
MieBlLblZxQ,"Menurut saya Bang Coki terlalu banyak imbuhannya yang seperti: &quot;oke&quot;, &quot;paham&quot;, &quot;yak&quot;, dll. Maaf saya gak nonton sampai selesai karena gak nyaman didengar bagi saya. Mungkin bisa buat evaluasi saja untuk Bang Coki."
MieBlLblZxQ,Daging semua isi nya
MieBlLblZxQ,"Bagus ini , siapa Tahu dr.Tirta bisa membantu"
MieBlLblZxQ,"haha..<br>government itu lucu<br> wkwkwk, penggiat Konspirasi juga ternyata"
MieBlLblZxQ,Keren ❤
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4406"">1:13:26</a> auto ngakak😂"
MieBlLblZxQ,"Sya lebih suka dr Tirta, dia sangat realistis paham dengan kemampuan dia, mau menaikkan kapasitas juga untuk membantu generasi muda di bidang dia, gak muluk muluk banyak komen ❤❤"
MieBlLblZxQ,"Betul dok … sering ngalami pas priksa  pingin ngomong panjang lebar terkait sakitnya tp seringnya tidak di tanggapi , seolah DR males pingin buru2."
MieBlLblZxQ,"Kulik lebih dalam lagi berani gak, soal mafia alkes 😂"
MieBlLblZxQ,Aku nonton full... dr tirta tidak di ragukan lagi kompetensi nya 🔥
MieBlLblZxQ,MC nya d gantii dong masa iyaa lg ngobrolin kesehatan tp malah ngrokok
MieBlLblZxQ,daging semua ini weyy
MieBlLblZxQ,Donnie yen versi dokter😁
MieBlLblZxQ,"Saya berarti termasuk beruntung ya, BW tapi sampai di fase spt sekarang.. Ditolak di tempat yang dulu, dan diterima di &quot;tempat yang lebih elite&quot;, nilai nya bonus aja.."
MieBlLblZxQ,SOUNNYA NAIK TURUNNNN
MieBlLblZxQ,Semoga pak Budi mendengarkan pak tirta😊
MieBlLblZxQ,BARU INI SEJAM  BERBOBOT SEKALII😮😮
MieBlLblZxQ,ni
MieBlLblZxQ,Yang diomongin dr tirta dokter etika tidak boleh jual produk obatnya sendiri. Padahal di lapangan sudah dari dulu dokter praktek pribadi jualan obat malah ada apotik sbg bisnis beliau praktek.<br><br>Contoh amoxicilin merk a diluaran susah dibeli. Adanya di apotik tmpt praktek dr tersebut.<br><br>Jadi masalah etika sbtulnya semua dokter itu banyak yg mentrabas juga.
MieBlLblZxQ,"Geloo... Inimah bukan daging lagi well, udah sum sum obrolan nya njir. Well done this is a best podcast!! Salute..."
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=5168"">1:26:08</a> aku, AKU!!"
MieBlLblZxQ,"&quot;Sekolah Dasar 6 tahun di Gratiskan.&quot;<br>Sebenarnya sekolah negeri kan gratis ya. Masalahnya itu kualitas gak bisa mengimbangi sekolah swasta. <br>menurut saya,  sekolah swasta harusnya ditiadakan dan kualitas sekolah negeri ditingkatkan hingga taraf internasional. dan Utamakan anak semua pemangku kebijakan itu, diwajibkan sekolah di sekolah negeri."
MieBlLblZxQ,pure blood
MieBlLblZxQ,bang ini part 2 nya mana?
MieBlLblZxQ,Dokter tirta pinter
MieBlLblZxQ,Bang itu belakang kena blur siapa
MieBlLblZxQ,Di bandung ada apotek izin nya udh di cabut tapi masih buka terus dalem nya jualan obat narko
MieBlLblZxQ,Salah satu podcast paling gila😂 TAPI edukatif bsnget..gw sangat perduli ttg Integritas ...DR.Tirta sangat terstruktur penjelasannya tapi agak trganggu dg interupsi Coki n Ferry ...anyway kalian bertiga mmg 👍👍👍
MieBlLblZxQ,"dulu sering mendengar, dokter yang ahli dan jagonya itu kalau kasih obat sedikit palingan 2 macem , dan itu sebaliknya, itu gk tau bener atau enggaknya ya wkwk"
MieBlLblZxQ,😆😆Benar - benar mendidik sekaligus menghibur.
MieBlLblZxQ,k
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=2464"">41:04</a> hahaha"
MieBlLblZxQ,Saya nonton sampai habis Lo konten nya karna emang daging semua pembahasan nya
MieBlLblZxQ,Bagus banget edukasi nya harus nya anak muda itu ya begini mebagun edukasi untuk bangsa Indonesia
MieBlLblZxQ,Eko patriot?😅
MieBlLblZxQ,wkwkwkwkwkwkwkw
MieBlLblZxQ,"Dalam medis ada 2, sistem teori germ dan teori terrain. Germ sasaran bisnis, bukan mengatasi solusi karena kalau tuntas solusi maka bisnis akan  tidak berjalan/bangkrut, parah lagi selain tidak menuntaskan solusi malah timbul kompilasi penyakit2 lain dalam tubuh dari sistem tersebut. Sedangkan Terrain kebalikan dari germ. Terrain sudah ada jauh sebelum nya sebelum hadir germ, tapi di manipulasi sehingga publik banyak yang tidak tau history nya. Germ dicetuskan oleh pebisnis berkedok ilmuwan yaitu Pasteur, sedangkan terrain dicetuskan oleh seorang ilmuwan yang jujur yaitu Antoine bechamp. Silahkan browsing apa perbedaan germ dan terrain dalam kesehatan, dipelajari nanti akan paham."
MieBlLblZxQ,"Bang tolong lah itu audionya, mungkin konsepnya mau natural, tapi saya pribadi jadi nggak nyaman kalo volumenya naik turun seekstrim itu. Itu kasih compressor tipis2 boleh laaaa"
MieBlLblZxQ,Kayaknya Dr tirta dah muak dengan buruknya dunia kedokteran
MieBlLblZxQ,mungkin yang lebih underground itu dokter bedah jualan implant. memang mereka cuman naro saham di implant tersebut. tp kan skrng arahnya pasien berobat pulang berobat pasien dan keluarganya masih bisa makan. bukan mereka cuman sanggup berobat pulang ga bisa makan bahkan ngutang untuk berobat ga bisa makan.
MieBlLblZxQ,"mana ini dokter Asa Ibrahim ,,, anda di sebut Dok"
MieBlLblZxQ,Dikasih menkes dr terawan eh malah disuruh ganti gara2 tidak usah khawatir sama COVID. Kelompok jas putih emang ruwet
MieBlLblZxQ,"amaze ama logatnya bg feri,keluar juga logat minangnya😭"
MieBlLblZxQ,Kebanyakan dokter BP*J*S suka emang marah marah sih 🙃
MieBlLblZxQ,pisange buossok😂
MieBlLblZxQ,Coba SDM Indonesia seperti ini...?
MieBlLblZxQ,Lanjut lagi part 2 sama dr tirta
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=4390"">1:13:10</a> YESS, pernah dilakukan, Dokter klinik dekat rumah, dia terbuka akan hal itu dan jadinya sedikit dijelaskan atau dilengkapi apa yg saya dapat dari google, dan saya senang akan hal ini, dokternya asik diajak diskusi.."
MieBlLblZxQ,Saya ingin part 2
MieBlLblZxQ,SERU BGT!
MieBlLblZxQ,"wkwkwkw cita cita arsitek dari sd sampe tamat SMA, ditekal karna parsial waktu mcu masuk kampus, dipaksa pindah jurusan, sakit kali rasanya bang, bahkan banyak keahlian yang aku rasa aku mampu tapi dijegal karna persayaratan parsial untuk dapat sertifikasinya bang"
MieBlLblZxQ,daging semua isinya
MieBlLblZxQ,"bang, gw udah hopeless sm negara ini, ga dunia pendidikan, kesehatan, semuanya sama&quot; buruk, yg tersisa di negara ini sbnrnya apa si bang? :("
MieBlLblZxQ,Ooh casperr<br>Muter-muter<br>Kayak helicopter<br>Bapaknyo dokter<br>Mamaknyo suster<br>Anaknyo baru monster<br>Wkwkwk
MieBlLblZxQ,dr. Tirta menkes 2029 <br>Bismillah 😁
MieBlLblZxQ,"Semua tergantung direktur nya sih,kalau bersih,maka semua layanan akan maksimal dan budget juga cukup."
MieBlLblZxQ,Gilaaaa dr semua podcast feat dr.tirta ini bner” dagiinggg bgttt 😫✊
MieBlLblZxQ,Nyenggo DRL dan doktif bukan si??
MieBlLblZxQ,Kok sambil merokok bahas medis ?
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=1260"">21:00</a>"
MieBlLblZxQ,"mau cerita, kemarin usg di klinik, pas usg dibilang air ketuban sedikit, ga di kasih tau apa penyebabnya dan berapa sisa airnya (btw umur kehamilan 35 minggu).ga ada saran dari dokternya kyk minum air banyak atau apa, karna selama ini istri jarang minum pas hamil,. terus saran dari dokternya di rujuk ke rumah sakit buat di cek lab. ( saya bilang ke istri jangan mau,pulang aja)  takutnya nanti kayak tetangga saya habis usg di rujuk kerumh sakit langsung operasi sesar. nah pertanyaan saya… apakah itu termasuk bisnis mereka juga?"
MieBlLblZxQ,"apalagi paska usg, terus kita bilang keluhan ini itu di suruhnya beli obat itu di tulisnya obat ini, pas usg ke2 ga mau bilang pusing atau apa nanti di kasihnya obat yang harganya mahal😂"
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=2909"">48:29</a> udh praktek jualan obat lagi😅"
MieBlLblZxQ,kita perlu 100.000 dokter tirta versi yg praktek untuk indonesia sehat dan indonesia maju
MieBlLblZxQ,Anda meremehkan kuota unlimited Ramadhan saya?
MieBlLblZxQ,EDITOR PECAT AJAA NJINGG TELINGAA KU SAKITTTT
MieBlLblZxQ,Fakta gaes wifi rumah sakit aaaaakkkhhhh wkwkwk
MieBlLblZxQ,"Pernah gw ketemu dokter i dnt g a fck. Dan yah ga seusai udh bayar mahal katanya ya harus diri gw sendiri spya bisa sembuh. Lah buset gw dateng ya kan bayar mahal mau periksa trus di katain gitu.  gw mau jelasin kronologi tiba&quot; di potong karena dia gamau denger seolah olah diagnosa dia udh bener -_-. TAI, DOKTER KAYAK GITU ALHASIL GW MAKIN PARAH ANYINK SESAK NAPAS GW BALIK BESOK DI KATAIN MAIN GEM TERUSSS. PUQI GW SAKIT GW JAUHIN HP GW SEGALA DISTRAKSI SPYA CEPET SEMBUH ISTIRAHAT. TIBA&quot; DIA NGATAIN GTU LOH CU. AKHIR NYA GW STOP GANTI DOKTER YG GW PIKIR MURAH KARENA DUIT GW UDH HBIS DI YANG SI PALING MAHAL TADI. Eh beneran sembuh dia mau dengerin cerita gw sampe akhir dia paham kasih obat tepat akhirnya sembuh gw cu dan dia bangga ama kronologi diagnosa gw sendiri disitulah gw tau ini yg bener&quot; dokter yang pasang telinga bukan mulut"
MieBlLblZxQ,Konten yang berbobot❤❤
MieBlLblZxQ,Daging semua ni
MieBlLblZxQ,Mending coki aja sama tirta sih fery irwandi byk pertanyaan yg buang waktu
MieBlLblZxQ,Asli berbobot❤
MieBlLblZxQ,Genetic Gift = Anugerah .. Dan Anugerah itu dari Tuhan datangnya .. Mantap Podcast ini .. Sukses terus Malaka .. Bukan kedelai hitam ..
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=1436"">23:56</a><br>Don&#39;t mind me, just a marker"
MieBlLblZxQ,"Untuk coki tolong ketawanya jgn dibuat buat, lihat coki ketawa seperti dengar joks bapak2"
MieBlLblZxQ,"<a href=""https://www.youtube.com/watch?v=MieBlLblZxQ&amp;t=1541"">25:41</a> saya usus buntu udah mau pecah tapi kaki masih bisa digerakin"
MieBlLblZxQ,Request undang dzawin nur dong boss
MieBlLblZxQ,"pas bahas facial wash , tbtb bgt kang paket dateng , kebetulan ak lagi pesen fw beberapa hari yg lalu😮"
MieBlLblZxQ,"Itu baru cerita MedRep Obat, coba tanya MedRep Alkes Rumah sakit pasti lebih Wow lg 😊"
MieBlLblZxQ,Sebagai mantan medref saya sangat tau harga asli obat dan perjanjian perusahaan dengan dokter 😂<br>Setiap kunjungan selalu bawain makanan atau minuman dokternya biar mau pake obat dari perusahaan saya 😂😂
